0,2.0000000000000004
1,52.0952380952381
2,52.130952380952394
3,56.88532695374801
4,54.37878787878788
5,71.04935897435897
6,49.75274170274171
7,59.68420334567394
8,66.74730497572604
9,23.0
10,45.61666666666668
11,67.27978248201075
12,59.110027472527484
13,62.06925434610857
14,60.379357236965944
15,60.117596129360834
16,40.184090909090926
17,32.10000000000001
18,45.89761904761905
19,52.47563700918965
20,21.46666666666667
21,60.97196969696971
22,55.99723947550035
23,57.13333333333333
24,65.18913090594064
25,61.82689255189255
26,59.98101590438547
27,52.241666666666674
28,42.99163059163059
29,69.10489008356478
30,38.30833333333334
31,37.683333333333344
32,59.05396047307813
33,30.78333333333334
34,63.768659742937444
35,64.5642316017316
36,29.650000000000006
37,2.0000000000000004
38,57.44949181253529
39,47.17121212121213
40,25.933333333333334
41,51.75833333333334
42,53.86785714285715
43,53.91845238095238
44,63.31666666666668
45,48.14166666666667
46,47.9848389822634
47,34.45138888888889
48,67.5740514905149
49,50.78333333333333
50,68.69655067155067
51,42.402777777777786
52,56.46071428571428
53,71.69539072039072
54,63.118065864138934
55,38.600000000000016
56,48.88694116341175
57,44.65000000000001
58,77.29316785130877
59,42.9952380952381
60,48.723809523809535
61,50.95416666666667
62,29.883333333333344
63,25.277344877344888
64,77.81677489177488
65,62.76666666666667
66,49.086111111111116
67,48.95476190476192
68,47.633244206773625
69,55.470436620649
70,37.34660894660895
71,26.500000000000004
72,63.99271978021979
73,66.80595238095238
74,53.4346153846154
75,62.2555286217051
76,28.80000000000001
77,51.99722222222223
78,43.242857142857154
79,32.366666666666674
80,40.872222222222234
81,49.16666666666668
82,62.027651515151526
83,36.58333333333334
84,68.74702380952381
85,47.5309523809524
86,26.800000000000008
87,47.588192199956914
88,30.844474969474973
89,26.566666666666677
90,66.0959478021978
91,57.05069408817911
92,19.500000000000004
93,63.54759782700959
94,34.900000000000006
95,51.58055555555556
96,57.84909881784883
97,37.171428571428585
98,46.866666666666674
99,58.69166666666667
100,53.66623015873016
101,65.93151033748862
102,56.29484126984128
103,15.594047619047615
104,57.480517138007635
105,51.46796536796538
106,18.075000000000003
107,42.44166666666668
108,61.17502018372903
109,48.82677527151212
110,49.804166666666674
111,34.85000000000001
112,30.53030303030303
113,64.05512820512821
114,53.59448051948053
115,30.869047619047624
116,39.883609056994935
117,57.19244227994229
118,44.60000000000001
119,66.43055555555556
120,58.43398121486357
121,47.85555555555557
122,29.507720588235305
123,22.083333333333336
124,58.37813405055253
125,6.799999999999997
126,43.25367965367966
127,68.98919163625045
128,49.328571428571436
129,37.47835914085915
130,63.39072979100183
131,37.21767091801121
132,58.63072344322345
133,66.02481684981686
134,59.79068151229277
135,46.699267399267406
136,48.12500000000001
137,68.15257285859235
138,48.800000000000004
139,22.635714285714293
140,75.00131967515688
141,21.889285714285716
142,53.73868371910168
143,45.24322344322345
144,40.854204129204135
145,36.26666666666668
146,51.58232323232323
147,56.559305555555554
148,46.95234877734878
149,56.50850815850816
150,12.83333333333333
151,29.443452380952387
152,57.56868686868687
153,58.541650197628464
154,53.04408091908092
155,40.591666666666676
156,73.1898069989824
157,47.95992063492064
158,69.47826844963869
159,61.29761904761905
160,60.3788817724673
161,30.516666666666673
162,54.775000000000006
163,58.35000000000001
164,65.21829778695104
165,50.05105756261755
166,28.45000000000001
167,48.80833333333334
168,71.30357142857144
169,43.734126984126995
170,62.30587301587301
171,35.76666666666667
172,52.272283761989655
173,20.049999999999997
174,13.849999999999996
175,58.94378954378955
176,41.750000000000014
177,41.90000000000001
178,57.533333333333346
179,20.383333333333344
180,35.26666666666667
181,54.43333333333334
182,6.399999999999996
183,44.86466597391645
184,61.12804695062353
185,40.5952380952381
186,57.25201465201466
187,49.23333333333335
188,48.11556653118623
189,73.69645770895771
190,45.94166666666668
191,37.01666666666667
192,42.88333333333335
193,10.399999999999997
194,40.91666666666668
195,21.100000000000005
196,28.20000000000001
197,29.566666666666666
198,28.40000000000001
199,59.08333333333334
200,64.18059679883685
201,57.08333333333334
202,61.40625444772504
203,39.00476190476191
204,61.41969696969698
205,46.97623794334321
206,46.703709893048135
207,35.102747252747264
208,70.34245061954772
209,56.491666666666674
210,2.0000000000000004
211,65.54967948717949
212,43.241666666666674
213,26.500000000000004
214,60.74949494949495
215,42.97777777777778
216,62.05451638145137
217,32.40833333333334
218,43.391071428571436
219,3.950000000000001
220,63.46666666666666
221,50.688095238095244
222,36.102380952380955
223,4.4
224,50.67352092352093
225,55.41490294602423
226,34.866666666666674
227,27.083333333333343
228,47.209523809523816
229,49.10106951871658
230,71.14894527041587
231,65.17202380952381
232,75.42182539682541
233,54.984834368530024
234,53.34090909090909
235,45.54652014652015
236,38.375000000000014
237,72.88165450390683
238,50.71729293283466
239,61.50394703335881
240,62.11904761904762
241,58.05357142857143
242,50.957245532245544
243,53.636904761904766
244,63.754401154401165
245,75.66983575536207
246,42.65714285714287
247,60.382345311693136
248,47.391964285714295
249,68.06203280150649
250,22.316666666666677
251,62.47756129104813
252,57.58722943722944
253,30.391666666666673
254,59.69065656565657
255,51.735714285714295
256,33.29642857142858
257,34.58333333333334
258,48.399855699855706
259,55.71983747246905
260,44.38225108225109
261,35.74615384615385
262,51.033333333333346
263,55.765343915343905
264,52.62070707070707
265,44.96904761904762
266,59.75555555555556
267,60.76666666666667
268,32.591666666666676
269,32.822494172494174
270,70.93474025974025
271,45.03754119547464
272,48.5809523809524
273,39.03333333333334
274,46.433333333333344
275,54.71607142857144
276,27.144444444444456
277,47.000000000000014
278,63.85589811929856
279,59.29536170743601
280,70.27394206670522
281,35.20000000000001
282,25.483333333333338
283,72.76467003928305
284,44.59696969696971
285,60.176388888888894
286,58.52987370386752
287,66.65317460317459
